feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
-2.846476804384255654e+00,-1.448999813374270751e+00,1.070976855202720124e+00,3.788245326344915842e+00,1.611811419662497524e+00,-5.212131901179055227e+00,-4.354647516490711467e+00,4.139170630261231665e+00,2.481631203668356989e+00,-4.293256561412881034e+00,2.539013912217682023e+00,-3.910276935676844534e+00,6.079843905918558278e+00,-2.895005577650029860e+00,-4.529068299184825008e+00,2.660195751287175447e-01,2.016470698926608573e+00,-2.731617964300403933e+00,-1.519772393229142704e+00,-1.449787938982624480e+00,3.000000000000000000e+00
4.449079320241118296e+00,-3.678544997372898084e+00,-2.951781299409089510e+00,-1.719148471352273666e-01,-6.071670020102652998e-01,5.466508386353341464e+00,-4.353117534403653899e+00,-1.692284664838291652e+00,-2.786419252559657611e+00,1.738607433984369344e+00,6.799574264250300981e-01,1.513958912427033177e+00,6.109952680021428773e-01,2.950868504390764535e+00,9.000586281585390980e-01,4.299687656846632677e+00,-4.186387534239783825e+00,1.646817756941423294e-01,-3.937704616077830178e+00,2.035010712699031110e+00,2.000000000000000000e+00
2.331124623867170342e+00,1.342458246808347022e+00,-9.812010846964258626e-01,-2.063096545424745187e+00,6.728071016579957320e-01,4.239184301231968988e+00,-5.728394670299696401e+00,-3.674504907023882438e+00,-2.165623077864156087e+00,-1.556817244622456631e+00,-2.661280645679198198e+00,-3.527706334308085001e+00,-4.110890917040516790e+00,-4.427983325556458460e+00,4.932451623673660634e+00,-3.884627898905995913e+00,-2.630835807094053180e+00,-1.197601120017554033e+00,5.161090780738144090e+00,1.317238962828864768e+00,0.000000000000000000e+00
-3.412294970097605518e+00,-3.592895829344047609e+00,-5.618816915194468908e-02,3.152852336487037999e+00,1.234294767049040953e+00,-5.737150324618134789e+00,-2.598983354822962610e+00,3.758276610543568097e+00,1.712860707347344302e+00,-6.304132053613209052e+00,-4.870097406160658338e-01,-3.061110806749921309e+00,4.138214318649761303e+00,-3.143287774102502485e+00,-4.867425095875560714e+00,2.102932782126339717e+00,3.217187961022786702e+00,-2.796783983546104135e+00,-2.499935105168358263e-01,3.571912591901593714e-03,3.000000000000000000e+00
7.838867944044931590e-01,-3.850633921350256728e+00,3.137512369007843027e+00,4.859720467715867187e+00,-1.303721374930612908e+00,-2.525949096140586825e+00,1.546805448847947684e-01,4.340236066337023857e+00,-7.144978958645937794e+00,-3.243664469858356103e+00,1.425612149959624819e+00,-5.336326895775165280e-01,-1.824031280704221603e+00,4.979464886113251332e+00,3.384074230155676766e+00,5.234606152066985096e+00,-2.318454477595556451e+00,3.048544714110818177e+00,3.034440014358764870e+00,-3.881127797592662354e+00,1.000000000000000000e+00
-1.879336574317585606e+00,-2.840248185909235890e+00,2.282992228622612974e+00,5.191582083576848916e+00,-9.873404032952821652e-01,-1.686234277554070626e+00,-5.334329958301977648e-01,2.243494100942528657e+00,-7.489575038024160136e+00,-1.126894922045229785e+00,2.776341570125888669e-01,-1.016188928764008459e+00,-1.994913663459424669e+00,3.246811966580900766e+00,2.428140063520805469e+00,3.954458595743916227e+00,-2.790050323958532807e+00,3.968065019379303671e+00,2.957646135619894867e+00,-4.256173052524025557e+00,1.000000000000000000e+00
-2.276173623674108804e+00,1.007607681193459115e+00,2.077842716615965202e+00,2.114593665411298451e-01,3.267686078802265914e+00,-3.453670710278798239e+00,-1.486241830195398350e-01,-2.672749671833098972e+00,-2.399223220432791237e-01,-2.716902842852444433e+00,-1.737796349291145237e+00,-6.545306426854340387e+00,2.790340576902764713e+00,2.221163523244582993e+00,1.021434742610910495e-01,-8.590283872889706851e-01,-1.719938365771026545e+00,6.248346374231482869e+00,2.014706234225219550e+00,3.181692335830982987e+00,2.000000000000000000e+00
4.300778205984743252e+00,-3.872536964571426044e+00,-1.162647046046132004e+00,4.282670957910175158e-01,-3.729701691110334671e+00,4.080738551716604157e+00,-1.364602697167687673e+00,-2.213037667206842141e+00,-3.051178840721564089e+00,1.787555668935910669e+00,1.132886672442958487e+00,3.366060650185854541e+00,-1.057360571998765542e+00,4.511457634227289404e+00,1.987681696258352559e+00,1.676675151451055612e+00,-3.087092581861185625e+00,-1.660129406425123522e+00,-3.252282996794454206e+00,2.901973333520464493e+00,2.000000000000000000e+00
-1.596310669039020524e+00,3.969367361508318481e+00,4.187158052750074688e+00,2.099321023340369408e+00,-4.246109816460611697e+00,-2.628501353313826616e+00,-4.858835784514162093e+00,3.971345155249756953e+00,1.722107173576459926e+00,1.677079206633471653e+00,-4.171721591711203381e+00,4.725635178651941715e+00,2.014799864702349286e+00,-4.890265616902659040e+00,-3.483284899022496273e+00,-2.703595215889381453e+00,-2.492755422056937675e+00,4.201733395461735299e-01,-4.334852829198930224e-01,-1.819512454383995781e+00,0.000000000000000000e+00
-2.035132530538062756e+00,3.207560244807624805e+00,2.198015257844085024e+00,1.016956293139887890e-01,-3.992516984358982501e+00,-1.915452934271756780e+00,-5.374358300740871286e+00,1.259732364614309041e+00,2.033183073689664333e+00,3.191003720064044202e+00,-2.562022343431912041e+00,4.748152263084358005e+00,3.012534199698351234e+00,-2.943837976330736073e+00,-3.319232905753346952e+00,-3.597629216024743837e+00,-4.772833569438178714e+00,3.116628535572715242e-01,-1.478138041227611499e+00,-3.844639934579086482e+00,0.000000000000000000e+00
-2.761122562958324256e+00,1.663166060144638525e+00,-4.035426688639641490e+00,1.159238286465441581e-02,-3.716738709879499947e+00,-8.943691060530136738e-01,-4.615408630964897285e-01,6.026061414812391437e-01,8.307709044075983762e-01,-7.000941009807672977e-01,-2.235980250273200465e+00,-3.105990940164485181e+00,-3.196168021862520359e+00,4.439862037361861802e+00,1.294752161188089445e+00,-4.544121936456431143e-01,1.556123115359753895e+00,3.589638442269058149e+00,-5.244575655614298171e+00,-4.016618556553212649e+00,3.000000000000000000e+00
-2.330258970148063380e+00,-2.327500364687483447e+00,4.763402980598804071e+00,-1.129150153566089720e-01,-9.176013353615858348e-01,-4.062793831147101464e+00,1.164601927764083777e+00,-1.913156587903386940e+00,-2.501771440681012759e+00,8.090396733553597564e-01,-2.027729401634056128e+00,-2.925900172086556950e+00,-9.686155250276523576e-01,3.515720932659985642e+00,-4.256270148070693260e-01,-3.973569142289944622e+00,-1.021822658530009198e+00,-2.930627045846289747e+00,1.814320741186635999e+00,4.923870227238224651e+00,1.000000000000000000e+00
-7.074861511641188372e-01,-1.155163295944479973e+00,4.427426895455023548e+00,1.065526604149849454e+00,-1.687982997778441296e+00,-3.337311792725374815e+00,1.629866669718709193e+00,-8.675331821715424052e-01,-2.361236486948164792e+00,2.512910507375736735e+00,-2.112649424150929711e+00,-1.094701038207975152e+00,-1.317147102771953238e+00,1.664630465526424574e+00,-3.671460068498141993e+00,-3.064078708631170933e+00,5.910441385368658818e-02,-6.499278927981267273e+00,1.874516502221639458e+00,7.059301193705215915e+00,1.000000000000000000e+00
-1.224081061335672849e-01,-3.090144281124182157e+00,3.426871056630063084e+00,3.709960278597375982e+00,1.402366104666732394e-01,-5.658430418739643031e+00,2.872309026858788528e+00,-1.467153962551399626e+00,-4.995698214747871013e+00,3.104616912980026733e+00,-2.138481461152639262e+00,-9.777748506481248603e-01,7.884082792176577703e-02,6.792236102232009909e-01,-2.410052519548167460e+00,-2.857768044566252108e+00,-1.858926203698044288e+00,-3.436628050813693935e+00,3.061549245915999418e+00,3.698730183276204286e+00,1.000000000000000000e+00
3.855976182551815068e+00,-4.956606731196560034e+00,1.522327617474327432e+00,1.253287740479333001e+00,-3.042414943001110039e+00,5.689574352821161085e+00,-2.443199578899183599e+00,5.910118183384600599e-01,-3.986058993647390913e+00,9.784641215183041973e-01,2.743856827850618352e+00,3.962574950001257257e+00,-1.405259554224807417e+00,2.761247481025943085e+00,2.512474125814659676e+00,1.037003311980693621e+00,-4.969526570357714945e+00,1.726809749828643881e+00,-2.630181052289055632e+00,3.000866871324104679e+00,2.000000000000000000e+00
-1.983895883542747374e+00,4.365918842724139992e+00,-4.423378092367235226e+00,5.555337373047475324e-01,-3.179999824379179163e+00,1.108272446748065132e+00,6.528754257303492903e-01,7.714832894192737989e-01,-8.894623621953248183e-01,1.489674290068496720e+00,-2.741216725108515551e+00,-5.102934302225188290e+00,-2.837414007968674934e+00,3.224531023549531472e+00,-1.742344942739862679e-01,2.550651895676382619e+00,3.029756398591035627e+00,3.465926530201466349e+00,-4.910224069537022729e+00,-4.073288166227318818e+00,3.000000000000000000e+00
-2.798700635436371265e+00,5.687908167014598781e+00,3.106418927401837671e+00,9.507417128715951460e-01,-3.888505264635536474e+00,-1.655695234176778996e+00,-3.873518588318069611e+00,5.357631683069834949e+00,2.105563001805630385e+00,2.373312791513861875e+00,-4.557942060027362352e+00,3.408261332189265858e+00,2.854191464965881053e+00,-2.097581332352454364e+00,-2.698437678869516798e+00,-3.718648692224088226e+00,-2.112424717363635018e+00,1.314502681188234767e+00,-2.014458300702313576e+00,-1.041803901388513864e+00,0.000000000000000000e+00
-5.507885664799117009e+00,-3.635502238195393865e+00,8.392303872006801058e-01,4.170029067159035208e+00,2.159657705672256345e+00,-4.063984683578897084e+00,-4.127898611636076076e+00,3.552739489898078862e+00,3.896217016185714144e+00,-3.471115818732995351e+00,2.313272818760451877e+00,-2.638415824307053903e+00,4.499459617051670079e+00,-4.897375723883667042e+00,-4.819026288537971325e+00,4.087356290362846423e+00,4.029214301648897489e+00,-2.547467057508278288e+00,-5.899316581941698168e-01,-1.183297373234447392e+00,3.000000000000000000e+00
2.485169146453899636e+00,3.596590294603683180e-01,-8.902919548350243240e-01,-1.838504137856950216e+00,1.359379729140662185e+00,4.177246155940269823e+00,-4.077191383816584747e+00,-2.182724189382124536e+00,9.615738914468674459e-02,-3.117140285452387971e+00,-1.634081714261291118e+00,-2.769233578888246061e+00,-2.624686344986851161e+00,-3.049132562651627687e+00,5.077249881195728953e+00,-4.017939009966805308e+00,-2.484875876391904992e+00,-1.438323469810630639e+00,3.289714851720132227e+00,3.129325708860168032e+00,0.000000000000000000e+00
4.771763481725537215e-01,-4.243876255417180943e+00,3.731368700403680183e+00,5.068289768219106151e+00,-3.133290306592097174e+00,-9.585803114977844430e-01,-1.881845240327081559e+00,4.073302441024743814e+00,-4.387798329952445897e+00,-2.954587586342232175e+00,2.142420782140163293e+00,2.371376256063175703e-01,-1.705713792341241763e+00,3.202597507635486451e+00,5.879139142484149261e+00,4.365615018898424182e+00,-2.684994934291111690e+00,3.800254376017642155e+00,1.866259178182438472e+00,-2.390254257058298748e+00,1.000000000000000000e+00
-1.420946367047104530e-02,3.799162035307244167e+00,2.450074254409456476e+00,4.732419392169621153e-01,-3.527165160727396831e+00,-4.243849676883709066e+00,-4.924990076160830732e+00,1.700610913471742869e+00,1.756395024866783006e+00,2.206352790543992359e+00,-6.133057387044373421e+00,5.214615772980584651e+00,1.805240706963648023e+00,-1.846186700577687079e+00,-3.145665984976799834e-01,-5.092206228580685945e+00,-3.309290878730892338e+00,-3.497555184872263023e-01,2.075297466348516862e-01,-1.009451731871628510e+00,0.000000000000000000e+00
-4.290356661734348265e+00,4.084471948208308056e+00,-3.446354301541900700e+00,-1.299693507162924089e+00,-4.205523732901204070e+00,-7.451975004510942302e-01,-1.601338029372828986e+00,3.031280391985248013e+00,-2.548880981797758238e+00,-2.973433423511112061e-01,-2.036537106954461329e+00,-3.035307712584113471e+00,-2.682772204423010898e+00,4.335704703943734195e+00,-5.554326282873414122e-01,1.555221301756036345e+00,1.702054559986236892e+00,3.042439226110602135e+00,-4.109715795556843076e+00,-4.749092084395020841e+00,3.000000000000000000e+00
7.484490193572224115e-04,4.647570343039126861e+00,1.590664586213816900e+00,3.008067502638601010e+00,-1.501377159366267922e+00,-4.966846464033010555e+00,-5.413671571702810326e+00,4.698667845861594472e+00,5.881675198107190194e-01,2.991691233940176442e+00,-5.005356094276176115e+00,5.060836603649934595e+00,3.932745420599704556e+00,-3.177118419102704650e+00,-1.996226257980297847e+00,-2.928557236889349102e+00,-2.784929164550241421e+00,1.300920325278893674e-01,1.330344717929728304e+00,-1.162928718655311666e+00,0.000000000000000000e+00
-2.234536615016326611e+00,-3.960098087648940002e+00,5.410362797309092864e-01,3.475643360601404996e+00,2.524581529469354102e-01,-2.953710988909275414e+00,-3.698647799760782728e+00,2.714474189350231548e+00,1.190177382861205890e+00,-5.464121636891992040e+00,-3.906836766764265612e-01,-2.417461770913306829e+00,2.873912007022671133e+00,-5.023339104445488701e+00,-3.320080600252442782e+00,4.124929070523921659e-01,2.823347153004222232e+00,-2.316242177067852737e+00,-1.747220893826700872e+00,-1.553498879529664034e+00,3.000000000000000000e+00
5.222636130236403496e+00,3.463172531684184374e-01,-3.145347371614109377e+00,-1.165267049115299436e-01,2.455953527035412254e+00,2.453023739118468161e+00,-6.262930085649891510e+00,-2.231489066324259252e+00,-7.085327128201932556e-01,-3.221296902840682375e+00,-3.406385009633980498e+00,-1.545734919607934632e+00,-3.197270944282301297e+00,-5.121349290124198816e+00,4.259547793910131830e+00,-6.525443785759769355e+00,-3.311381642236092659e+00,-3.999961570852817339e+00,4.677702458041636646e+00,2.029581779249703288e+00,0.000000000000000000e+00
-1.712924702158294954e+00,-2.650245063987151539e+00,1.103016620520914925e-01,2.519522647828035478e+00,2.621460611246566152e+00,-5.075686345870257021e+00,-3.018953166358787854e+00,2.950940552093351155e+00,2.024998267112656958e+00,-5.133349496939410450e+00,-2.477330072921557491e-02,-4.226931841464602435e+00,5.300814445426603072e+00,-4.583670916997559353e+00,-3.014426575968009558e+00,2.784424233601491494e+00,4.578413881214090431e+00,-2.855781978149603439e+00,-1.499288205593134471e+00,-2.660358207776704287e+00,3.000000000000000000e+00
8.156275121443721243e-01,-9.714458283775240233e-01,4.834137681453102964e+00,2.677689125514532087e+00,5.028723202947782411e-01,-4.268292805725154793e+00,2.114100720948318468e+00,-3.152940620866273136e+00,-3.689281621599520555e+00,2.496983082246061469e-01,-2.305516261174109793e+00,-3.056352758511442502e+00,-7.162700666948776940e-01,2.934637666519928079e-01,-1.327725621821972624e+00,-3.043051843477045715e+00,-4.513345107076222607e-01,-4.085163169708909692e+00,9.176259800778223674e-01,4.896212749359728278e+00,1.000000000000000000e+00
3.018844969248846155e+00,-7.754277408883192280e-02,-3.188803206455448347e+00,2.158687228789049062e-01,1.734436080584050410e+00,3.656821670465516760e+00,-6.267889666712437524e+00,-3.769910502846407496e+00,-8.173610645333182489e-01,-3.752876458476825050e+00,-2.803770238969883088e+00,-3.354162009440046166e+00,-2.663377602524597876e+00,-2.737133024850431084e+00,5.587824712286460382e+00,-5.778132516373602812e+00,-1.829534305036966568e+00,-4.684863161878594084e+00,4.338766234235295727e+00,2.062204338509721069e+00,0.000000000000000000e+00
2.240553180603459538e+00,-3.471492855020618329e+00,4.675163460875999988e+00,5.317608304778943307e+00,-3.392745208540746127e+00,-2.028861093329037857e+00,-1.398614927482816572e+00,3.605901217434003936e+00,-4.295915117027519159e+00,-3.978197485813914192e+00,2.131868089414850065e+00,-1.953225378958721281e+00,-3.320646710928927270e+00,3.780308155016840033e+00,4.636863042270595869e+00,4.327147513923825350e+00,-1.974376049055588611e+00,4.060007475824236600e+00,2.838067397628251776e+00,-4.248324819921066364e+00,1.000000000000000000e+00
-2.469560514897560566e+00,-1.935903881080735633e+00,-2.295372171710759468e-01,2.524771301170245064e+00,2.142647508632404829e+00,-3.809660374888054868e+00,-3.316366864291733219e+00,2.269213126831191918e+00,2.484781274414631369e+00,-5.254440066493046402e+00,2.071534628298304259e+00,-3.209624660065194313e+00,5.772111181815516190e+00,-4.067389909127704151e+00,-2.689113709899810800e+00,1.503091344405494967e+00,5.142497505257115797e+00,-3.681449661838397169e+00,-2.896078374268296507e+00,-8.113842818657174272e-01,3.000000000000000000e+00
-3.028141298638300061e+00,4.679609843320164941e+00,2.273236370011309848e+00,2.644951394644562193e+00,-3.206612133489759486e+00,-2.948567741972738965e+00,-4.650308695081674770e+00,3.802574439196082956e+00,-4.935086933641354978e-01,1.255419801885572229e+00,-4.291068266579122437e+00,5.054276782981897753e+00,2.993000613201223903e+00,-4.195666782621152002e+00,-3.994102980498190902e+00,-4.429284309624955007e+00,-3.181695862590445678e+00,-2.498656274415483880e-02,-9.227613499331230873e-01,-1.229040120498444022e+00,0.000000000000000000e+00
-2.681120609247787723e+00,4.974064741536374790e+00,2.615763136985625792e+00,-2.515706087585010131e-01,-3.455511047522594748e+00,-2.999985634277110513e+00,-4.734028189777308882e+00,3.749772672842285104e+00,8.321553601461203487e-01,1.669187190340652993e+00,-4.637578381160955665e+00,4.957912395327656263e+00,2.191446059137693858e+00,-2.018997006216777024e+00,-2.999991164886743000e+00,-1.986208247312177599e+00,-3.742564664503678973e+00,1.240296108803676578e+00,-1.736423048982950190e+00,4.173621713060313709e-01,0.000000000000000000e+00
